dataset,dataset_display,model,model_display,seed,score,membership
credit_rating,credit_rating,tabnet,TabNet,5,0.2992125984251969,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.45866141732283466,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9862204724409449,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.001968503937007874,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2854330708661417,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8503937007874016,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.65748031496063,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.07480314960629922,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.36220472440944884,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.781496062992126,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7578740157480315,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.734251968503937,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8070866141732284,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6338582677165354,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.08070866141732283,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9468503937007874,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9232283464566929,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6417322834645669,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5413385826771654,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6988188976377953,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.33267716535433073,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6988188976377953,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.31496062992125984,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.23818897637795275,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.3779527559055118,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8720472440944882,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.484251968503937,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.45866141732283466,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7775590551181102,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4940944881889764,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4409448818897638,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8759842519685039,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5748031496062992,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.36220472440944884,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.14173228346456693,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.2755905511811024,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4625984251968504,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8759842519685039,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8326771653543307,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9822834645669292,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7677165354330708,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.17913385826771652,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7480314960629921,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.2677165354330709,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8267716535433071,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9763779527559056,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.49606299212598426,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.08858267716535433,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8838582677165354,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8267716535433071,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7539370078740157,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.07283464566929133,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.42913385826771655,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7775590551181102,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8877952755905512,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8267716535433071,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.452755905511811,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.047244094488188976,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.3346456692913386,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.1437007874015748,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4153543307086614,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.797244094488189,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.2992125984251969,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.07677165354330709,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7854330708661418,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5019685039370079,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7933070866141733,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.031496062992125984,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6594488188976378,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3799212598425197,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.2283464566929134,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5236220472440944,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6633858267716536,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.29133858267716534,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7854330708661418,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.20275590551181102,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9232283464566929,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9940944881889764,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8051181102362205,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.04133858267716536,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.1220472440944882,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9763779527559056,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9251968503937008,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.21456692913385828,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.04133858267716536,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4547244094488189,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6358267716535433,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8582677165354331,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.20078740157480315,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7460629921259843,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2047244094488189,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2047244094488189,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4940944881889764,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.47244094488188976,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.23622047244094488,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9862204724409449,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6082677165354331,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5019685039370079,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.047244094488188976,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4271653543307087,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.3956692913385827,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8759842519685039,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.051181102362204724,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5413385826771654,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.2637795275590551,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3799212598425197,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.65748031496063,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.20866141732283464,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2047244094488189,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7775590551181102,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.10236220472440945,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6633858267716536,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2992125984251969,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6141732283464567,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,1.0,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6141732283464567,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.22440944881889763,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6535433070866141,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.65748031496063,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.1732283464566929,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.547244094488189,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9468503937007874,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.718503937007874,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8799212598425197,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8385826771653543,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.20275590551181102,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6023622047244095,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7618110236220472,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8799212598425197,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9724409448818898,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6988188976377953,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6023622047244095,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6633858267716536,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7539370078740157,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.09251968503937008,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.40551181102362205,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4074803149606299,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7066929133858267,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.24803149606299213,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5275590551181102,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2421259842519685,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9704724409448819,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7618110236220472,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.48031496062992124,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.765748031496063,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.07677165354330709,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8582677165354331,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8188976377952756,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.16141732283464566,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.655511811023622,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2854330708661417,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6535433070866141,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.937007874015748,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.09645669291338582,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.19094488188976377,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9488188976377953,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.08858267716535433,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.1830708661417323,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6909448818897638,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.36220472440944884,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7893700787401575,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.05905511811023622,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5177165354330708,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4271653543307087,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.31299212598425197,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6358267716535433,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.2952755905511811,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,1.0,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4940944881889764,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8562992125984252,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8641732283464567,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.41141732283464566,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.937007874015748,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5334645669291339,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3405511811023622,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9704724409448819,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.45866141732283466,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4881889763779528,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.65748031496063,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9724409448818898,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.05511811023622047,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7244094488188977,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.18503937007874016,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8051181102362205,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.11811023622047244,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6023622047244095,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8484251968503937,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.33267716535433073,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.484251968503937,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8720472440944882,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5019685039370079,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.2854330708661417,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.1889763779527559,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.14566929133858267,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.17125984251968504,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.13188976377952755,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.1220472440944882,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6653543307086615,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5984251968503937,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.23818897637795275,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8641732283464567,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5196850393700787,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.20275590551181102,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6358267716535433,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.19094488188976377,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.35039370078740156,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2992125984251969,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3031496062992126,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.35236220472440943,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.531496062992126,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7775590551181102,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9251968503937008,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4940944881889764,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5433070866141733,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9803149606299213,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8562992125984252,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9606299212598425,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6062992125984252,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8838582677165354,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6437007874015748,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4881889763779528,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8838582677165354,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7460629921259843,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6417322834645669,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.13976377952755906,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7303149606299213,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.07283464566929133,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.889763779527559,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.20669291338582677,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6692913385826772,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5433070866141733,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5216535433070866,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.07874015748031496,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8287401574803149,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.13976377952755906,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.3779527559055118,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.3838582677165354,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5866141732283464,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.12992125984251968,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9881889763779528,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.38976377952755903,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7539370078740157,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7519685039370079,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.16535433070866143,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.452755905511811,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.05708661417322835,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.38779527559055116,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8248031496062992,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8385826771653543,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4625984251968504,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8051181102362205,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6712598425196851,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7677165354330708,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7440944881889764,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8779527559055118,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6633858267716536,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7460629921259843,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8582677165354331,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6062992125984252,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.0984251968503937,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7165354330708661,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5531496062992126,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.08464566929133858,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.41141732283464566,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8818897637795275,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.36220472440944884,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9507874015748031,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5078740157480315,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.19488188976377951,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3051181102362205,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.421259842519685,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5570866141732284,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4704724409448819,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5137795275590551,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.25984251968503935,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.7755905511811023,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.35236220472440943,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.484251968503937,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.33661417322834647,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4409448818897638,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3031496062992126,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.3562992125984252,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6358267716535433,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.84251968503937,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8976377952755905,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.20275590551181102,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9330708661417323,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6653543307086615,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6318897637795275,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5078740157480315,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5177165354330708,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.484251968503937,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.44881889763779526,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3090551181102362,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.38779527559055116,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6712598425196851,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7106299212598425,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.2992125984251969,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.20275590551181102,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.13188976377952755,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.41732283464566927,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6082677165354331,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8622047244094488,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8818897637795275,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.45866141732283466,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4409448818897638,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4389763779527559,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9212598425196851,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.19094488188976377,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.2992125984251969,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8188976377952756,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8484251968503937,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6496062992125984,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.10236220472440945,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.5,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6811023622047244,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.4153543307086614,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5059055118110236,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8464566929133859,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8976377952755905,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.4271653543307087,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.05905511811023622,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.36220472440944884,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9763779527559056,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3031496062992126,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.35826771653543305,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.45866141732283466,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.16929133858267717,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.46062992125984253,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6791338582677166,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6181102362204725,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6358267716535433,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.14763779527559054,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.7480314960629921,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.16535433070866143,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6929133858267716,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.0984251968503937,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.9311023622047244,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.8208661417322834,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8582677165354331,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.46653543307086615,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.8543307086614174,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.00984251968503937,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9251968503937008,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.3956692913385827,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.35236220472440943,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.32086614173228345,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6358267716535433,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.6614173228346457,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.5,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.6358267716535433,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.1594488188976378,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.3425196850393701,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.20275590551181102,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.3169291338582677,Member
credit_rating,credit_rating,tabnet,TabNet,5,0.11614173228346457,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.38779527559055116,Non-member
credit_rating,credit_rating,tabnet,TabNet,5,0.9881889763779528,Member
locations,locations,lightgbm,LightGBM,1,0.4532710280373832,Non-member
locations,locations,lightgbm,LightGBM,1,0.6728971962616822,Member
locations,locations,lightgbm,LightGBM,1,0.22429906542056074,Non-member
locations,locations,lightgbm,LightGBM,1,0.24065420560747663,Non-member
locations,locations,lightgbm,LightGBM,1,0.46261682242990654,Non-member
locations,locations,lightgbm,LightGBM,1,0.6939252336448598,Member
locations,locations,lightgbm,LightGBM,1,0.1191588785046729,Non-member
locations,locations,lightgbm,LightGBM,1,0.3107476635514019,Non-member
locations,locations,lightgbm,LightGBM,1,0.8481308411214953,Member
locations,locations,lightgbm,LightGBM,1,0.018691588785046728,Non-member
locations,locations,lightgbm,LightGBM,1,0.8060747663551402,Member
locations,locations,lightgbm,LightGBM,1,1.0,Member
locations,locations,lightgbm,LightGBM,1,0.7827102803738317,Member
