dataset,model,seed,context_pct,attack,auc,source
locations,tabpfn,5,60.0,AMIA row_max,0.9437635281385282,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx60/report/exp/attention_summary.csv
locations,tabpfn,1,70.0,AMIA row_max,0.9358038898616574,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx70/report/exp/attention_summary.csv
locations,tabpfn,2,70.0,AMIA row_max,0.9172077519456748,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx70/report/exp/attention_summary.csv
locations,tabpfn,3,70.0,AMIA row_max,0.9287205916637319,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx70/report/exp/attention_summary.csv
locations,tabpfn,4,70.0,AMIA row_max,0.9544893130490424,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx70/report/exp/attention_summary.csv
locations,tabpfn,5,70.0,AMIA row_max,0.9479268456009644,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx70/report/exp/attention_summary.csv
locations,tabpfn,1,80.0,AMIA row_max,0.9010673749567768,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx80/report/exp/attention_summary.csv
locations,tabpfn,2,80.0,AMIA row_max,0.9475850119124972,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx80/report/exp/attention_summary.csv
locations,tabpfn,3,80.0,AMIA row_max,0.9289429986054588,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx80/report/exp/attention_summary.csv
locations,tabpfn,4,80.0,AMIA row_max,0.9455520977014771,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx80/report/exp/attention_summary.csv
locations,tabpfn,5,80.0,AMIA row_max,0.9321576629466236,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx80/report/exp/attention_summary.csv
locations,tabpfn,1,90.0,AMIA row_max,0.9436216130165892,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx90/report/exp/attention_summary.csv
locations,tabpfn,2,90.0,AMIA row_max,0.9362777048559904,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx90/report/exp/attention_summary.csv
locations,tabpfn,3,90.0,AMIA row_max,0.9430419098366317,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx90/report/exp/attention_summary.csv
locations,tabpfn,4,90.0,AMIA row_max,0.950400836214328,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx90/report/exp/attention_summary.csv
locations,tabpfn,5,90.0,AMIA row_max,0.909064695475612,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx90/report/exp/attention_summary.csv
locations,tabpfn,1,100.0,AMIA row_max,0.9411623193899719,ml_privacy_meter/logs/locations/tabpfn/seed1/amia/report/exp/attention_summary.csv
locations,tabpfn,2,100.0,AMIA row_max,0.9291532408959909,ml_privacy_meter/logs/locations/tabpfn/seed2/amia/report/exp/attention_summary.csv
locations,tabpfn,3,100.0,AMIA row_max,0.9413494296781219,ml_privacy_meter/logs/locations/tabpfn/seed3/amia/report/exp/attention_summary.csv
locations,tabpfn,4,100.0,AMIA row_max,0.9382390248880984,ml_privacy_meter/logs/locations/tabpfn/seed4/amia/report/exp/attention_summary.csv
locations,tabpfn,5,100.0,AMIA row_max,0.920497567566254,ml_privacy_meter/logs/locations/tabpfn/seed5/amia/report/exp/attention_summary.csv
locations,tabpfn,1,5.0,RMIA,0.927734375,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabpfn,2,5.0,RMIA,0.953125,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabpfn,3,5.0,RMIA,0.91845703125,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabpfn,4,5.0,RMIA,0.9541015625,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabpfn,5,5.0,RMIA,0.8837890625,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx5/report/exp/attack_result_0.npz
locations,tabpfn,1,10.0,RMIA,0.9759521484375,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabpfn,2,10.0,RMIA,0.9315185546875,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabpfn,3,10.0,RMIA,0.9520263671875,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabpfn,4,10.0,RMIA,0.944091796875,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabpfn,5,10.0,RMIA,0.9508056640625,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx10/report/exp/attack_result_0.npz
locations,tabpfn,1,20.0,RMIA,0.93597412109375,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabpfn,2,20.0,RMIA,0.9656982421875,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabpfn,3,20.0,RMIA,0.95623779296875,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabpfn,4,20.0,RMIA,0.93548583984375,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabpfn,5,20.0,RMIA,0.930084228515625,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx20/report/exp/attack_result_0.npz
locations,tabpfn,1,30.0,RMIA,0.9463026258680556,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabpfn,2,30.0,RMIA,0.96044921875,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabpfn,3,30.0,RMIA,0.9249810112847222,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabpfn,4,30.0,RMIA,0.9348822699652778,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabpfn,5,30.0,RMIA,0.9416368272569444,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx30/report/exp/attack_result_0.npz
locations,tabpfn,1,40.0,RMIA,0.9295051070038911,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabpfn,2,40.0,RMIA,0.8968339615758755,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabpfn,3,40.0,RMIA,0.9112886065175096,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabpfn,4,40.0,RMIA,0.8945388497081712,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabpfn,5,40.0,RMIA,0.9430629863813229,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx40/report/exp/attack_result_0.npz
locations,tabpfn,1,50.0,RMIA,0.8909608644859812,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabpfn,2,50.0,RMIA,0.9191686137071652,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabpfn,3,50.0,RMIA,0.9034267912772586,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabpfn,4,50.0,RMIA,0.8775554906542056,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabpfn,5,50.0,RMIA,0.9252093068535826,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx50/report/exp/attack_result_0.npz
locations,tabpfn,1,60.0,RMIA,0.9073119588744588,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabpfn,2,60.0,RMIA,0.8979606331168832,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabpfn,3,60.0,RMIA,0.890435606060606,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabpfn,4,60.0,RMIA,0.860349025974026,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabpfn,5,60.0,RMIA,0.9094460227272727,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx60/report/exp/attack_result_0.npz
locations,tabpfn,1,70.0,RMIA,0.9105187970297766,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabpfn,2,70.0,RMIA,0.8675527403137882,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabpfn,3,70.0,RMIA,0.8677387512958765,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabpfn,4,70.0,RMIA,0.8734604491049152,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabpfn,5,70.0,RMIA,0.8876518469650448,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx70/report/exp/attack_result_0.npz
locations,tabpfn,1,80.0,RMIA,0.8822467691863403,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabpfn,2,80.0,RMIA,0.8802138549753201,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabpfn,3,80.0,RMIA,0.8656547693687326,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabpfn,4,80.0,RMIA,0.8513464731788319,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabpfn,5,80.0,RMIA,0.8500678271376947,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx80/report/exp/attack_result_0.npz
locations,tabpfn,1,90.0,RMIA,0.8730630254498707,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabpfn,2,90.0,RMIA,0.8399839004712717,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabpfn,3,90.0,RMIA,0.8555683043531804,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabpfn,4,90.0,RMIA,0.8661005800035444,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabpfn,5,90.0,RMIA,0.8612677177416206,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia_ctx90/report/exp/attack_result_0.npz
locations,tabpfn,1,100.0,RMIA,0.847466235098002,ml_privacy_meter/logs/locations/tabpfn/seed1/rmia/report/exp/attack_result_0.npz
locations,tabpfn,2,100.0,RMIA,0.7959100607014935,ml_privacy_meter/logs/locations/tabpfn/seed2/rmia/report/exp/attack_result_0.npz
locations,tabpfn,3,100.0,RMIA,0.8485731018025767,ml_privacy_meter/logs/locations/tabpfn/seed3/rmia/report/exp/attack_result_0.npz
locations,tabpfn,4,100.0,RMIA,0.83939983767575,ml_privacy_meter/logs/locations/tabpfn/seed4/rmia/report/exp/attack_result_0.npz
locations,tabpfn,5,100.0,RMIA,0.8503069094726405,ml_privacy_meter/logs/locations/tabpfn/seed5/rmia/report/exp/attack_result_0.npz
