dataset,model,model_label,row_max,member
dropout_success,real-tabpfn,Real-TabPFN,0.016265811,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008574746,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012547169,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010607584,Member
dropout_success,real-tabpfn,Real-TabPFN,0.014088526,Member
dropout_success,real-tabpfn,Real-TabPFN,0.016891299,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010118336,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008349255,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008827653,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009543803,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008523538,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009818871,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.00824444,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.007860004,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012857431,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008273955,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010690217,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.007736718,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014181148,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010290349,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.007855494,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008699649,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009588847,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01022165,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009647783,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009319316,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012601491,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013090524,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009195027,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011528272,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009026412,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010178567,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009034563,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010280438,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013446556,Member
dropout_success,real-tabpfn,Real-TabPFN,0.016133728,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013332833,Member
dropout_success,real-tabpfn,Real-TabPFN,0.018881287,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011161011,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011973507,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008370964,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008641523,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008993174,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013120148,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009587997,Member
dropout_success,real-tabpfn,Real-TabPFN,0.015263425,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009365339,Member
dropout_success,real-tabpfn,Real-TabPFN,0.01126669,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011544302,Member
dropout_success,real-tabpfn,Real-TabPFN,0.01325758,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010033658,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0144681055,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013907109,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008391185,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01055759,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009085243,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0118279625,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010189292,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012669532,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012862954,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010690851,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008300837,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008676085,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011278672,Member
dropout_success,real-tabpfn,Real-TabPFN,0.00965924,Member
dropout_success,real-tabpfn,Real-TabPFN,0.016336737,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008156214,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012578052,Member
dropout_success,real-tabpfn,Real-TabPFN,0.01792971,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009958368,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011282544,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010913618,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011152437,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008527787,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0105853025,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010089382,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.017843302,Member
dropout_success,real-tabpfn,Real-TabPFN,0.02259228,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008017037,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0131106945,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009647331,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008712719,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008628738,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011050021,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008987741,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008866153,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012152649,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008122762,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011820644,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013689428,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012242066,Member
dropout_success,real-tabpfn,Real-TabPFN,0.017350318,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0077954456,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008605773,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009225778,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01060314,Member
dropout_success,real-tabpfn,Real-TabPFN,0.020017004,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008401954,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010329743,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011556713,Member
dropout_success,real-tabpfn,Real-TabPFN,0.015008871,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009559769,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009089072,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013008358,Member
dropout_success,real-tabpfn,Real-TabPFN,0.00928266,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008526506,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010848905,Member
dropout_success,real-tabpfn,Real-TabPFN,0.01381528,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008677957,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01031309,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010208494,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008305409,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012792208,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.00840277,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010312637,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01510347,Member
dropout_success,real-tabpfn,Real-TabPFN,0.007892121,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013643974,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010336544,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011134239,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009484131,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011299362,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011893242,Member
dropout_success,real-tabpfn,Real-TabPFN,0.007870744,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010917026,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008173191,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.015247565,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009462189,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.015744258,Member
dropout_success,real-tabpfn,Real-TabPFN,0.016463825,Member
dropout_success,real-tabpfn,Real-TabPFN,0.00870736,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010317292,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009322777,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009231147,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009556835,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.00852071,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008996677,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012409706,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009112977,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.00911409,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009564311,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01127262,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014885243,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010949805,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010127615,Member
dropout_success,real-tabpfn,Real-TabPFN,0.015295457,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010456065,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011017807,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01054639,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010205248,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013398203,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008328381,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01876287,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013003115,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0079929,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009527154,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008580113,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010116664,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0107693765,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008355176,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.007954199,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011242398,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014788098,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0095013995,Member
dropout_success,real-tabpfn,Real-TabPFN,0.014167245,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013219595,Member
dropout_success,real-tabpfn,Real-TabPFN,0.01312198,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008909165,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010755748,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.015576841,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011174488,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008816734,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009823363,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011648518,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008988794,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008278586,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011375818,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008106353,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008691862,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011635314,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009443757,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011133881,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008406828,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009314452,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009438772,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008926991,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010760259,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008903165,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011938345,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012452183,Member
dropout_success,real-tabpfn,Real-TabPFN,0.00847874,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013934248,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0079324385,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012158658,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010240797,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0085041225,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013565318,Member
dropout_success,real-tabpfn,Real-TabPFN,0.00927252,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008349534,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009285451,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010277735,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010454332,Member
dropout_success,real-tabpfn,Real-TabPFN,0.021025255,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010083949,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01407853,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010457375,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013173246,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012254587,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008709755,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014550052,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009797562,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009232733,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009095008,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009844899,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010522787,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.007968463,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013152781,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009770308,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010682298,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014508676,Member
dropout_success,real-tabpfn,Real-TabPFN,0.026087437,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010747577,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013399484,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008491769,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008513652,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011900021,Member
dropout_success,real-tabpfn,Real-TabPFN,0.021667594,Member
dropout_success,real-tabpfn,Real-TabPFN,0.014151782,Member
dropout_success,real-tabpfn,Real-TabPFN,0.021855365,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008898813,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008616815,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009707827,Member
dropout_success,real-tabpfn,Real-TabPFN,0.00999606,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.018565528,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008966889,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011004721,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009474898,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0087700095,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014965164,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013720974,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011147961,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.028661625,Member
dropout_success,real-tabpfn,Real-TabPFN,0.014980444,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008332532,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008273735,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014483584,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012358952,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009666721,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009121024,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013808219,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008170617,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012507554,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009350406,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.015456042,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008265719,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012395524,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013013047,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0150014525,Member
dropout_success,real-tabpfn,Real-TabPFN,0.00832621,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012798881,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01288273,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0144781275,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008396428,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010790852,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009922312,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012707198,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008496869,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010382924,Member
dropout_success,real-tabpfn,Real-TabPFN,0.007633055,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01631298,Member
dropout_success,real-tabpfn,Real-TabPFN,0.014818975,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010856079,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013903986,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008093197,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011908088,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012301993,Member
dropout_success,real-tabpfn,Real-TabPFN,0.015567336,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012841257,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012656678,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011270954,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009399276,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009526775,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013513179,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011337418,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009144533,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009901401,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008902678,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011952563,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013445093,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008235935,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008031343,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01182787,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008130021,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010043151,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008495942,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008476632,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011240032,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010156461,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008412884,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012230637,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011697646,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008708307,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011799927,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008646876,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010104634,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010724928,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008496753,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009644649,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0076200687,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013829098,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008701812,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008931175,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.015985712,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008307196,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008921055,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011223142,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013837992,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012887415,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008261745,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.007849656,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012929521,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009736526,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011608805,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008284973,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008626852,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013859843,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012110714,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0090658665,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013086378,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009727135,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014883105,Member
dropout_success,real-tabpfn,Real-TabPFN,0.009782389,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012450098,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.007883921,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008520506,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009619164,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008962374,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009402511,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010572567,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012836856,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010792885,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01728164,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010070012,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011413367,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008119381,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008750121,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0078099347,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009856465,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009760077,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008835454,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013780881,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008506354,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.016195465,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011085843,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0081353905,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0101342425,Member
dropout_success,real-tabpfn,Real-TabPFN,0.007834119,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.007900346,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008625076,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.014387702,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0090847695,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012049598,Member
dropout_success,real-tabpfn,Real-TabPFN,0.014021637,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008819126,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01563705,Member
dropout_success,real-tabpfn,Real-TabPFN,0.01240032,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008889636,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008098889,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010075262,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01000848,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008531462,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009909695,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012470797,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008960254,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012329205,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008641611,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011025964,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.00818093,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008513068,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008948841,Member
dropout_success,real-tabpfn,Real-TabPFN,0.011722147,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008480415,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009082026,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0085788565,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009852176,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008774791,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.021673724,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010603641,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010900158,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008294196,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009079998,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009475014,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008185419,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010538403,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008804538,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008782814,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008245534,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.01168896,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.017770082,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010762753,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011482116,Member
dropout_success,real-tabpfn,Real-TabPFN,0.017765144,Member
dropout_success,real-tabpfn,Real-TabPFN,0.0129389865,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010837394,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010042984,Member
dropout_success,real-tabpfn,Real-TabPFN,0.013655233,Member
dropout_success,real-tabpfn,Real-TabPFN,0.007878554,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.009619273,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013693663,Member
dropout_success,real-tabpfn,Real-TabPFN,0.012059619,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.013541235,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008999479,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010069173,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.011287563,Member
dropout_success,real-tabpfn,Real-TabPFN,0.00840861,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.0132715665,Member
dropout_success,real-tabpfn,Real-TabPFN,0.010396863,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008296136,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.012901638,Member
dropout_success,real-tabpfn,Real-TabPFN,0.008134302,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.008175441,Non-member
dropout_success,real-tabpfn,Real-TabPFN,0.010767103,Non-member
