dataset,defense_key,defense_label,defense_short,family,accuracy_drop,n_models,attack_metric,auc_reduction,attack
credit_rating,label_kanon_k3+attn_drop_p50,label k-anon k3 + attn drop p50,label k-anon k3 + attn drop p50,Label k-anon + dropout,0.23028909329829175,4,rmia_auc_reduction,0.4069089753786569,RMIA
credit_rating,label_kanon_k3_a30,label k-anon k3 a30,label k-anon k3 a30,Label k-anon,0.12317917214191855,4,rmia_auc_reduction,0.25321879970952343,RMIA
credit_rating,label_kanon_k3_a30+attn_drop_p10,label k-anon k3 a30 + attn drop p10,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,0.1580157687253614,4,rmia_auc_reduction,0.3004830468912096,RMIA
credit_rating,label_kanon_k3_a30+attn_drop_p30,label k-anon k3 a30 + attn drop p30,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,0.1750985545335086,4,rmia_auc_reduction,0.33553928349125106,RMIA
credit_rating,label_kanon_k3_a30+attn_drop_p50,label k-anon k3 a30 + attn drop p50,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,0.18659658344283842,4,rmia_auc_reduction,0.36254581921294693,RMIA
credit_rating,label_kanon_k3_a50,label k-anon k3 a50,label k-anon k3 a50,Label k-anon,0.08410417214191857,4,rmia_auc_reduction,0.17231395670516625,RMIA
credit_rating,label_kanon_k3_a50+attn_drop_p10,label k-anon k3 a50 + attn drop p10,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,0.12122207621550597,4,rmia_auc_reduction,0.24259760356871146,RMIA
credit_rating,label_kanon_k3_a50+attn_drop_p30,label k-anon k3 a50 + attn drop p30,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,0.1429040735873851,4,rmia_auc_reduction,0.2772263382668234,RMIA
credit_rating,label_kanon_k3_a50+attn_drop_p50,label k-anon k3 a50 + attn drop p50,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,0.1622864651773982,4,rmia_auc_reduction,0.31121879106438893,RMIA
credit_rating,label_kanon_k5,label k-anon k5,label k-anon k5,Label k-anon,0.19710417214191855,4,rmia_auc_reduction,0.39394257037139496,RMIA
credit_rating,label_kanon_k5+attn_drop_p10,label k-anon k5 + attn drop p10,label k-anon k5 + attn drop p10,Label k-anon + dropout,0.20827858081471753,4,rmia_auc_reduction,0.4117887215575074,RMIA
credit_rating,label_kanon_k5+attn_drop_p30,label k-anon k5 + attn drop p30,label k-anon k5 + attn drop p30,Label k-anon + dropout,0.23850197109067023,4,rmia_auc_reduction,0.415781693063144,RMIA
credit_rating,label_kanon_k5+attn_drop_p50,label k-anon k5 + attn drop p50,label k-anon k5 + attn drop p50,Label k-anon + dropout,0.24802890932982924,4,rmia_auc_reduction,0.4235748495746594,RMIA
credit_rating,label_kanon_k5_a30,label k-anon k5 a30,label k-anon k5 a30,Label k-anon,0.13337917214191858,4,rmia_auc_reduction,0.2658845701639117,RMIA
credit_rating,label_kanon_k5_a30+attn_drop_p10,label k-anon k5 a30 + attn drop p10,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,0.17115637319316696,4,rmia_auc_reduction,0.32829768656200287,RMIA
credit_rating,label_kanon_k5_a30+attn_drop_p30,label k-anon k5 a30 + attn drop p30,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,0.1829829172141919,4,rmia_auc_reduction,0.3582517808977107,RMIA
credit_rating,label_kanon_k5_a30+attn_drop_p50,label k-anon k5 a30 + attn drop p50,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,0.19875164257555855,4,rmia_auc_reduction,0.3828685853101874,RMIA
credit_rating,label_kanon_k5_a50,label k-anon k5 a50,label k-anon k5 a50,Label k-anon,0.10020417214191857,4,rmia_auc_reduction,0.18921281727643682,RMIA
credit_rating,label_kanon_k5_a50+attn_drop_p10,label k-anon k5 a50 + attn drop p10,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,0.1412614980289094,4,rmia_auc_reduction,0.2783288090462687,RMIA
credit_rating,label_kanon_k5_a50+attn_drop_p30,label k-anon k5 a50 + attn drop p30,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,0.15275952693823924,4,rmia_auc_reduction,0.31498115360675005,RMIA
credit_rating,label_kanon_k5_a50+attn_drop_p50,label k-anon k5 a50 + attn drop p50,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,0.1718134034165572,4,rmia_auc_reduction,0.3465743654471264,RMIA
dropout_success,attn_drop_p10,attn drop p10,attn drop p10,Attention dropout,0.006490717299578064,4,rmia_auc_reduction,0.0875444313280512,RMIA
dropout_success,attn_drop_p30,attn drop p30,attn drop p30,Attention dropout,0.023365717299578065,4,rmia_auc_reduction,0.12768272934340644,RMIA
dropout_success,attn_drop_p50,attn drop p50,attn drop p50,Attention dropout,0.03919071729957807,4,rmia_auc_reduction,0.17906701750293666,RMIA
dropout_success,attn_drop_p70,attn drop p70,attn drop p70,Attention dropout,0.0608657172995781,4,rmia_auc_reduction,0.21786715273622134,RMIA
dropout_success,attn_drop_p90,attn drop p90,attn drop p90,Attention dropout,0.11226571729957806,4,rmia_auc_reduction,0.2450656382833003,RMIA
dropout_success,highrisk_label_kanon_k10,high-risk label k-anon k10,high-risk label k-anon k10,High-risk label k-anon,0.04203051537070526,4,rmia_auc_reduction,0.31097719491578074,RMIA
dropout_success,highrisk_label_kanon_k10_a30,high-risk label k-anon k10 a30,high-risk label k-anon k10 a30,High-risk label k-anon,0.026229128993369488,4,rmia_auc_reduction,0.23067353042803404,RMIA
dropout_success,highrisk_label_kanon_k10_a50,high-risk label k-anon k10 a50,high-risk label k-anon k10 a50,High-risk label k-anon,0.019281208559373125,4,rmia_auc_reduction,0.1525524646647635,RMIA
dropout_success,highrisk_label_kanon_k3,high-risk label k-anon k3,high-risk label k-anon k3,High-risk label k-anon,0.026979128993369517,4,rmia_auc_reduction,0.25287920274128983,RMIA
dropout_success,highrisk_label_kanon_k3_a30,high-risk label k-anon k3 a30,high-risk label k-anon k3 a30,High-risk label k-anon,0.020932594936708876,4,rmia_auc_reduction,0.15689858702654272,RMIA
dropout_success,highrisk_label_kanon_k3_a50,high-risk label k-anon k3 a50,high-risk label k-anon k3 a50,High-risk label k-anon,0.012806208559373117,4,rmia_auc_reduction,0.13533851558034954,RMIA
dropout_success,highrisk_label_kanon_k5,high-risk label k-anon k5,high-risk label k-anon k5,High-risk label k-anon,0.03408120855937316,4,rmia_auc_reduction,0.27354833136587436,RMIA
dropout_success,highrisk_label_kanon_k5_a30,high-risk label k-anon k5 a30,high-risk label k-anon k5 a30,High-risk label k-anon,0.02455690174804101,4,rmia_auc_reduction,0.19663503653878364,RMIA
dropout_success,highrisk_label_kanon_k5_a50,high-risk label k-anon k5 a50,high-risk label k-anon k5 a50,High-risk label k-anon,0.016556208559373148,4,rmia_auc_reduction,0.1463346220825562,RMIA
dropout_success,label_kanon_k10,label k-anon k10,label k-anon k10,Label k-anon,0.06974071729957804,4,rmia_auc_reduction,0.2867709547099297,RMIA
dropout_success,label_kanon_k10+attn_drop_p10,label k-anon k10 + attn drop p10,label k-anon k10 + attn drop p10,Label k-anon + dropout,0.07911392405063294,4,rmia_auc_reduction,0.29633470383292987,RMIA
dropout_success,label_kanon_k10+attn_drop_p30,label k-anon k10 + attn drop p30,label k-anon k10 + attn drop p30,Label k-anon + dropout,0.08694996986136228,4,rmia_auc_reduction,0.30720618643227204,RMIA
dropout_success,label_kanon_k10+attn_drop_p50,label k-anon k10 + attn drop p50,label k-anon k10 + attn drop p50,Label k-anon + dropout,0.12040385774562987,4,rmia_auc_reduction,0.31168265522306765,RMIA
dropout_success,label_kanon_k10_a30,label k-anon k10 a30,label k-anon k10 a30,Label k-anon,0.03509071729957808,4,rmia_auc_reduction,0.22633122308368953,RMIA
dropout_success,label_kanon_k10_a30+attn_drop_p10,label k-anon k10 a30 + attn drop p10,label k-anon k10 a30 + attn...,Label k-anon + dropout,0.045358649789029565,4,rmia_auc_reduction,0.2484114085734705,RMIA
dropout_success,label_kanon_k10_a30+attn_drop_p30,label k-anon k10 a30 + attn drop p30,label k-anon k10 a30 + attn...,Label k-anon + dropout,0.05711271850512359,4,rmia_auc_reduction,0.27029480274724854,RMIA
dropout_success,label_kanon_k10_a30+attn_drop_p50,label k-anon k10 a30 + attn drop p50,label k-anon k10 a30 + attn...,Label k-anon + dropout,0.09071729957805907,4,rmia_auc_reduction,0.28274156962897323,RMIA
dropout_success,label_kanon_k10_a50,label k-anon k10 a50,label k-anon k10 a50,Label k-anon,0.022615717299578092,4,rmia_auc_reduction,0.1603742949938615,RMIA
dropout_success,label_kanon_k10_a50+attn_drop_p10,label k-anon k10 a50 + attn drop p10,label k-anon k10 a50 + attn...,Label k-anon + dropout,0.035412899336949966,4,rmia_auc_reduction,0.19003587388061033,RMIA
dropout_success,label_kanon_k10_a50+attn_drop_p30,label k-anon k10 a50 + attn drop p30,label k-anon k10 a50 + attn...,Label k-anon + dropout,0.0456600361663653,4,rmia_auc_reduction,0.22715077057902155,RMIA
dropout_success,label_kanon_k10_a50+attn_drop_p50,label k-anon k10 a50 + attn drop p50,label k-anon k10 a50 + attn...,Label k-anon + dropout,0.06901748040988548,4,rmia_auc_reduction,0.24434818792121882,RMIA
dropout_success,label_kanon_k3,label k-anon k3,label k-anon k3,Label k-anon,0.03556571729957808,4,rmia_auc_reduction,0.24998106116344954,RMIA
dropout_success,label_kanon_k3+attn_drop_p10,label k-anon k3 + attn drop p10,label k-anon k3 + attn drop p10,Label k-anon + dropout,0.047619047619047616,4,rmia_auc_reduction,0.26203665250750197,RMIA
dropout_success,label_kanon_k3+attn_drop_p30,label k-anon k3 + attn drop p30,label k-anon k3 + attn drop p30,Label k-anon + dropout,0.06585292344786017,4,rmia_auc_reduction,0.2820779836797187,RMIA
dropout_success,label_kanon_k3+attn_drop_p50,label k-anon k3 + attn drop p50,label k-anon k3 + attn drop p50,Label k-anon + dropout,0.09147076552139843,4,rmia_auc_reduction,0.2934456002130596,RMIA
dropout_success,label_kanon_k3_a30,label k-anon k3 a30,label k-anon k3 a30,Label k-anon,0.025765717299578078,4,rmia_auc_reduction,0.16759512382638259,RMIA
dropout_success,label_kanon_k3_a30+attn_drop_p10,label k-anon k3 a30 + attn drop p10,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,0.03541289933694999,4,rmia_auc_reduction,0.20414099250766907,RMIA
dropout_success,label_kanon_k3_a30+attn_drop_p30,label k-anon k3 a30 + attn drop p30,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,0.05108499095840868,4,rmia_auc_reduction,0.235559614007436,RMIA
dropout_success,label_kanon_k3_a30+attn_drop_p50,label k-anon k3 a30 + attn drop p50,label k-anon k3 a30 + attn drop...,Label k-anon + dropout,0.07956600361663654,4,rmia_auc_reduction,0.2581721760968448,RMIA
dropout_success,label_kanon_k3_a50,label k-anon k3 a50,label k-anon k3 a50,Label k-anon,0.019590717299578064,4,rmia_auc_reduction,0.151395742295209,RMIA
dropout_success,label_kanon_k3_a50+attn_drop_p10,label k-anon k3 a50 + attn drop p10,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,0.0281796262808921,4,rmia_auc_reduction,0.1839125438136585,RMIA
dropout_success,label_kanon_k3_a50+attn_drop_p30,label k-anon k3 a50 + attn drop p30,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,0.03782399035563594,4,rmia_auc_reduction,0.2092058823208822,RMIA
dropout_success,label_kanon_k3_a50+attn_drop_p50,label k-anon k3 a50 + attn drop p50,label k-anon k3 a50 + attn drop...,Label k-anon + dropout,0.04776974080771551,4,rmia_auc_reduction,0.23180218516931958,RMIA
dropout_success,label_kanon_k5,label k-anon k5,label k-anon k5,Label k-anon,0.05214071729957809,4,rmia_auc_reduction,0.2736046937067836,RMIA
dropout_success,label_kanon_k5+attn_drop_p10,label k-anon k5 + attn drop p10,label k-anon k5 + attn drop p10,Label k-anon + dropout,0.06389391199517785,4,rmia_auc_reduction,0.2841469948017662,RMIA
dropout_success,label_kanon_k5+attn_drop_p30,label k-anon k5 + attn drop p30,label k-anon k5 + attn drop p30,Label k-anon + dropout,0.07127787823990359,4,rmia_auc_reduction,0.2991202115627002,RMIA
dropout_success,label_kanon_k5+attn_drop_p50,label k-anon k5 + attn drop p50,label k-anon k5 + attn drop p50,Label k-anon + dropout,0.10578661844484633,4,rmia_auc_reduction,0.30503058190642596,RMIA
dropout_success,label_kanon_k5_a30,label k-anon k5 a30,label k-anon k5 a30,Label k-anon,0.02894071729957806,4,rmia_auc_reduction,0.19990664107334974,RMIA
dropout_success,label_kanon_k5_a30+attn_drop_p10,label k-anon k5 a30 + attn drop p10,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,0.04128993369499703,4,rmia_auc_reduction,0.2329049068754244,RMIA
dropout_success,label_kanon_k5_a30+attn_drop_p30,label k-anon k5 a30 + attn drop p30,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,0.057715491259795054,4,rmia_auc_reduction,0.25538762212143307,RMIA
dropout_success,label_kanon_k5_a30+attn_drop_p50,label k-anon k5 a30 + attn drop p50,label k-anon k5 a30 + attn drop...,Label k-anon + dropout,0.08679927667269441,4,rmia_auc_reduction,0.26417006475719595,RMIA
dropout_success,label_kanon_k5_a50,label k-anon k5 a50,label k-anon k5 a50,Label k-anon,0.021840717299578066,4,rmia_auc_reduction,0.15770905114703043,RMIA
dropout_success,label_kanon_k5_a50+attn_drop_p10,label k-anon k5 a50 + attn drop p10,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,0.03254972875226045,4,rmia_auc_reduction,0.19477989347744648,RMIA
dropout_success,label_kanon_k5_a50+attn_drop_p30,label k-anon k5 a50 + attn drop p30,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,0.041289933694997005,4,rmia_auc_reduction,0.21554730421784693,RMIA
dropout_success,label_kanon_k5_a50+attn_drop_p50,label k-anon k5 a50 + attn drop p50,label k-anon k5 a50 + attn drop...,Label k-anon + dropout,0.06148282097649188,4,rmia_auc_reduction,0.23193861745948183,RMIA
locations,attn_drop_p10,attn drop p10,attn drop p10,Attention dropout,0.012472663551401864,4,rmia_auc_reduction,0.06831287270182393,RMIA
locations,attn_drop_p30,attn drop p30,attn drop p30,Attention dropout,0.07007266355140185,4,rmia_auc_reduction,0.10916336186157724,RMIA
locations,attn_drop_p50,attn drop p50,attn drop p50,Attention dropout,0.26089766355140187,4,rmia_auc_reduction,0.1641342990168205,RMIA
locations,attn_drop_p70,attn drop p70,attn drop p70,Attention dropout,0.3313976635514019,4,rmia_auc_reduction,0.20880080530324013,RMIA
locations,attn_drop_p90,attn drop p90,attn drop p90,Attention dropout,0.36994766355140185,4,rmia_auc_reduction,0.24789440175737867,RMIA
locations,highrisk_label_kanon_k10,high-risk label k-anon k10,high-risk label k-anon k10,High-risk label k-anon,0.10319034267912769,4,rmia_auc_reduction,0.6293172053984963,RMIA
locations,highrisk_label_kanon_k10_a30,high-risk label k-anon k10 a30,high-risk label k-anon k10 a30,High-risk label k-anon,0.04322889408099684,4,rmia_auc_reduction,0.4327438751755678,RMIA
locations,highrisk_label_kanon_k10_a50,high-risk label k-anon k10 a50,high-risk label k-anon k10 a50,High-risk label k-anon,0.013625077881619901,4,rmia_auc_reduction,0.1814574919445376,RMIA
locations,highrisk_label_kanon_k3,high-risk label k-anon k3,high-risk label k-anon k3,High-risk label k-anon,0.020253894080996843,4,rmia_auc_reduction,0.4216518193438018,RMIA
locations,highrisk_label_kanon_k3_a30,high-risk label k-anon k3 a30,high-risk label k-anon k3 a30,High-risk label k-anon,0.006600077881619898,4,rmia_auc_reduction,0.1303854957936635,RMIA
locations,highrisk_label_kanon_k3_a50,high-risk label k-anon k3 a50,high-risk label k-anon k3 a50,High-risk label k-anon,0.0035038940809968278,4,rmia_auc_reduction,0.05789058665150343,RMIA
locations,highrisk_label_kanon_k5,high-risk label k-anon k5,high-risk label k-anon k5,High-risk label k-anon,0.04670771028037379,4,rmia_auc_reduction,0.5636694393009365,RMIA
locations,highrisk_label_kanon_k5_a30,high-risk label k-anon k5 a30,high-risk label k-anon k5 a30,High-risk label k-anon,0.016739485981308394,4,rmia_auc_reduction,0.2595429284461098,RMIA
locations,highrisk_label_kanon_k5_a50,high-risk label k-anon k5 a50,high-risk label k-anon k5 a50,High-risk label k-anon,0.008175077881619891,4,rmia_auc_reduction,0.10251487162290232,RMIA
locations,label_kanon_k10,label k-anon k10,label k-anon k10,Label k-anon,0.3539726635514019,4,rmia_auc_reduction,0.258048779895121,RMIA
locations,label_kanon_k10_a30,label k-anon k10 a30,label k-anon k10 a30,Label k-anon,0.11994766355140185,4,rmia_auc_reduction,0.1442720559289661,RMIA
locations,label_kanon_k10_a50,label k-anon k10 a50,label k-anon k10 a50,Label k-anon,0.040522663551401855,4,rmia_auc_reduction,0.05019203104572778,RMIA
locations,label_kanon_k3,label k-anon k3,label k-anon k3,Label k-anon,0.09812266355140187,4,rmia_auc_reduction,0.1463132590724189,RMIA
locations,label_kanon_k3_a30,label k-anon k3 a30,label k-anon k3 a30,Label k-anon,0.03309766355140184,4,rmia_auc_reduction,0.04197527714192678,RMIA
locations,label_kanon_k3_a50,label k-anon k3 a50,label k-anon k3 a50,Label k-anon,0.015197663551401869,4,rmia_auc_reduction,0.024732881838638004,RMIA
locations,label_kanon_k5,label k-anon k5,label k-anon k5,Label k-anon,0.20874766355140184,4,rmia_auc_reduction,0.20735677557943438,RMIA
locations,label_kanon_k5_a30,label k-anon k5 a30,label k-anon k5 a30,Label k-anon,0.06074766355140185,4,rmia_auc_reduction,0.07260911931804373,RMIA
locations,label_kanon_k5_a50,label k-anon k5 a50,label k-anon k5 a50,Label k-anon,0.024497663551401816,4,rmia_auc_reduction,0.03223156963661722,RMIA
url,attn_drop_p10,attn drop p10,attn drop p10,Attention dropout,0.0074661689220718586,4,rmia_auc_reduction,0.10117385761932249,RMIA
url,attn_drop_p30,attn drop p30,attn drop p30,Attention dropout,0.012482501166588916,4,rmia_auc_reduction,0.13867472317057844,RMIA
url,attn_drop_p50,attn drop p50,attn drop p50,Attention dropout,0.026248250116658906,4,rmia_auc_reduction,0.16361825683856263,RMIA
url,attn_drop_p70,attn drop p70,attn drop p70,Attention dropout,0.040713952403173104,4,rmia_auc_reduction,0.17811680516212589,RMIA
url,attn_drop_p90,attn drop p90,attn drop p90,Attention dropout,0.12319178721418575,4,rmia_auc_reduction,0.21687531941018828,RMIA
url,highrisk_label_kanon_k10,high-risk label k-anon k10,high-risk label k-anon k10,High-risk label k-anon,0.04411605226318238,2,rmia_auc_reduction,0.2170596913542208,RMIA
url,highrisk_label_kanon_k10_a30,high-risk label k-anon k10 a30,high-risk label k-anon k10 a30,High-risk label k-anon,0.02741483901073255,2,rmia_auc_reduction,0.19783661451656825,RMIA
url,highrisk_label_kanon_k10_a50,high-risk label k-anon k10 a50,high-risk label k-anon k10 a50,High-risk label k-anon,0.020648623425104984,2,rmia_auc_reduction,0.16647158193809003,RMIA
url,highrisk_label_kanon_k3,high-risk label k-anon k3,high-risk label k-anon k3,High-risk label k-anon,0.026733341110592557,2,rmia_auc_reduction,0.20113134353805556,RMIA
url,highrisk_label_kanon_k3_a30,high-risk label k-anon k3 a30,high-risk label k-anon k3 a30,High-risk label k-anon,0.019250279981334606,2,rmia_auc_reduction,0.16508733956544752,RMIA
url,highrisk_label_kanon_k3_a50,high-risk label k-anon k3 a50,high-risk label k-anon k3 a50,High-risk label k-anon,0.012000513299113391,2,rmia_auc_reduction,0.13098319110348305,RMIA
url,highrisk_label_kanon_k5,high-risk label k-anon k5,high-risk label k-anon k5,High-risk label k-anon,0.033249743350443284,2,rmia_auc_reduction,0.21212478353053016,RMIA
url,highrisk_label_kanon_k5_a30,high-risk label k-anon k5 a30,high-risk label k-anon k5 a30,High-risk label k-anon,0.02425011665888943,2,rmia_auc_reduction,0.18697668172254062,RMIA
url,highrisk_label_kanon_k5_a50,high-risk label k-anon k5 a50,high-risk label k-anon k5 a50,High-risk label k-anon,0.016800349976668183,2,rmia_auc_reduction,0.15085666982910423,RMIA
url,label_kanon_k10,label k-anon k10,label k-anon k10,Label k-anon,0.04981334577694818,4,rmia_auc_reduction,0.28168231971656077,RMIA
url,label_kanon_k10_a30,label k-anon k10 a30,label k-anon k10 a30,Label k-anon,0.02566495566962204,4,rmia_auc_reduction,0.2343172183294795,RMIA
url,label_kanon_k10_a50,label k-anon k10 a50,label k-anon k10 a50,Label k-anon,0.015165655622958435,4,rmia_auc_reduction,0.15127167171589703,RMIA
url,label_kanon_k3,label k-anon k3,label k-anon k3,Label k-anon,0.025723285114325645,4,rmia_auc_reduction,0.2508529694613919,RMIA
url,label_kanon_k3_a30,label k-anon k3 a30,label k-anon k3 a30,Label k-anon,0.014582361175921571,4,rmia_auc_reduction,0.17008879004426614,RMIA
url,label_kanon_k3_a50,label k-anon k3 a50,label k-anon k3 a50,Label k-anon,0.008574428371441872,4,rmia_auc_reduction,0.09596491300175566,RMIA
url,label_kanon_k5,label k-anon k5,label k-anon k5,Label k-anon,0.034764349043397064,4,rmia_auc_reduction,0.2726539396518066,RMIA
url,label_kanon_k5_a30,label k-anon k5 a30,label k-anon k5 a30,Label k-anon,0.02053196453569761,4,rmia_auc_reduction,0.20595921424494856,RMIA
url,label_kanon_k5_a50,label k-anon k5 a50,label k-anon k5 a50,Label k-anon,0.012249183387774143,4,rmia_auc_reduction,0.12407611249466241,RMIA
us_stocks_financial,attn_drop_p10,attn drop p10,attn drop p10,Attention dropout,0.02140255009107478,4,rmia_auc_reduction,0.11711105433919888,RMIA
us_stocks_financial,attn_drop_p30,attn drop p30,attn drop p30,Attention dropout,0.03096539162112935,4,rmia_auc_reduction,0.12635114386186877,RMIA
us_stocks_financial,attn_drop_p50,attn drop p50,attn drop p50,Attention dropout,0.058287795992714025,4,rmia_auc_reduction,0.14149403765894747,RMIA
us_stocks_financial,attn_drop_p70,attn drop p70,attn drop p70,Attention dropout,0.1284153005464481,4,rmia_auc_reduction,0.16772883596566998,RMIA
us_stocks_financial,attn_drop_p90,attn drop p90,attn drop p90,Attention dropout,0.1587735276259867,4,rmia_auc_reduction,0.21924363223745105,RMIA
us_stocks_financial,highrisk_label_kanon_k10,high-risk label k-anon k10,high-risk label k-anon k10,High-risk label k-anon,0.04265330904675166,4,rmia_auc_reduction,0.3201957045781386,RMIA
us_stocks_financial,highrisk_label_kanon_k10_a30,high-risk label k-anon k10 a30,high-risk label k-anon k10 a30,High-risk label k-anon,0.016393442622950893,4,rmia_auc_reduction,0.25939768687636144,RMIA
us_stocks_financial,highrisk_label_kanon_k10_a50,high-risk label k-anon k10 a50,high-risk label k-anon k10 a50,High-risk label k-anon,0.008196721311475474,4,rmia_auc_reduction,0.1945647161091038,RMIA
us_stocks_financial,highrisk_label_kanon_k3,high-risk label k-anon k3,high-risk label k-anon k3,High-risk label k-anon,0.018518518518518545,4,rmia_auc_reduction,0.2698877722517325,RMIA
us_stocks_financial,highrisk_label_kanon_k3_a30,high-risk label k-anon k3 a30,high-risk label k-anon k3 a30,High-risk label k-anon,0.008348512446873124,4,rmia_auc_reduction,0.19501529708114956,RMIA
us_stocks_financial,highrisk_label_kanon_k3_a50,high-risk label k-anon k3 a50,high-risk label k-anon k3 a50,High-risk label k-anon,0.005464480874316946,4,rmia_auc_reduction,0.14884853475012436,RMIA
us_stocks_financial,highrisk_label_kanon_k5,high-risk label k-anon k5,high-risk label k-anon k5,High-risk label k-anon,0.029599271402550142,4,rmia_auc_reduction,0.3007199895008827,RMIA
us_stocks_financial,highrisk_label_kanon_k5_a30,high-risk label k-anon k5 a30,high-risk label k-anon k5 a30,High-risk label k-anon,0.009861050394656984,4,rmia_auc_reduction,0.22579986647541164,RMIA
us_stocks_financial,highrisk_label_kanon_k5_a50,high-risk label k-anon k5 a50,high-risk label k-anon k5 a50,High-risk label k-anon,0.0068234365513054895,4,rmia_auc_reduction,0.1733981012375908,RMIA
us_stocks_financial,label_kanon_k10,label k-anon k10,label k-anon k10,Label k-anon,0.06238615664845176,4,rmia_auc_reduction,0.2261728007980509,RMIA
us_stocks_financial,label_kanon_k10_a30,label k-anon k10 a30,label k-anon k10 a30,Label k-anon,0.022009714632665517,4,rmia_auc_reduction,0.17533963612153464,RMIA
us_stocks_financial,label_kanon_k10_a50,label k-anon k10 a50,label k-anon k10 a50,Label k-anon,0.011991499696417718,4,rmia_auc_reduction,0.12026475249473839,RMIA
us_stocks_financial,label_kanon_k3,label k-anon k3,label k-anon k3,Label k-anon,0.028992106860959377,4,rmia_auc_reduction,0.17616130817231676,RMIA
us_stocks_financial,label_kanon_k3_a30,label k-anon k3 a30,label k-anon k3 a30,Label k-anon,0.012446873102610861,4,rmia_auc_reduction,0.11528389273942533,RMIA
us_stocks_financial,label_kanon_k3_a50,label k-anon k3 a50,label k-anon k3 a50,Label k-anon,0.00865209471766859,4,rmia_auc_reduction,0.10254984223675434,RMIA
us_stocks_financial,label_kanon_k5,label k-anon k5,label k-anon k5,Label k-anon,0.03885853066180939,4,rmia_auc_reduction,0.21257850836593112,RMIA
us_stocks_financial,label_kanon_k5_a30,label k-anon k5 a30,label k-anon k5 a30,Label k-anon,0.01381299332119007,4,rmia_auc_reduction,0.1471156089948827,RMIA
us_stocks_financial,label_kanon_k5_a50,label k-anon k5 a50,label k-anon k5 a50,Label k-anon,0.009107468123861595,4,rmia_auc_reduction,0.1071845868682143,RMIA
